Title,Sales Rank: 30 days avg.,Sales Rank: 90 days avg.,Buy Box: Current,Buy Box: Stock,New: Current,New: Highest,Referral Fee %,"New, 3rd Party FBM: 30 days avg.",Lowest FBM Seller,"Count of retrieved live offers: New, FBM",ASIN,Product Codes: EAN,Product Codes: UPC,Parent ASIN,Brand,Prime Eligible (Amazon offer),Custom_SKU,Google_Search_Link,Match,Amazon_link,Extraction_Link,Store,Price,Min Price,Max Price,Amazon_List_price,Can_List,Blacklisted,Curr_Listed?,Buy Box ðŸšš: Stock,"New, 3rd Party FBM ðŸšš: 30 days avg.",Prime Eligible (Buy Box),Buy Box : Current,Buy Box : Stock,Buy Bo : Current,Buy Box ðŸšš: Current,Curr_match,Buy Box 🚚: Stock,"New, 3rd Party FBM 🚚: 30 days avg.",Buy Box 🚚: Current
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Light Slate/Starlight/Bone, 7.5 Wide",2411.0,2493.0,124.99,,124.99,227.86,,,-,,B096NL3TT2,196071064406,196071064406,B096NKPSY5,New Balance,,GB196071064406,https://www.google.com/search?q=196071064406+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Light+Slate%2FStarlight%2FBone%2C+7.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B096NL3TT2?psc=1,"https://www.google.com/shopping/product/5595238783013181120/offers?q=196071064406&prds=cid:5595238783013181120,cond:1",,,,,,N,V,0.0,,,yes,,,,,0.0,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Light Slate/Starlight/Bone, 9.5",2511.0,2411.0,124.99,,124.99,159.99,,,-,0.0,B096NJPDB5,196071064277,196071064277,B096NKPSY5,New Balance,,GB196071064277,https://www.google.com/search?q=196071064277+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Light+Slate%2FStarlight%2FBone%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B096NJPDB5?psc=1,"https://www.google.com/shopping/product/11134431568472140484/offers?q=0196071064277&prds=cid:11134431568472140484,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Rain Cloud/White/Castlerock, 11",1962.0,2839.0,,,,184.46,,185.13$,-,,B096NKXD3R,196071061702,196071061702,B096NKPSY5,New Balance,yes,GB196071061702,https://www.google.com/search?q=196071061702+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Rain+Cloud%2FWhite%2FCastlerock%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B096NKXD3R?psc=1,"https://www.google.com/shopping/product/7805682888276813128/offers?q=0196071061702&prds=cid:7805682888276813128,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Rain Cloud/White/Castlerock, 9",2521.0,2434.0,,,,191.74,,,-,,B096NKFJ9Y,196071061665,196071061665,B096NKPSY5,New Balance,,GB196071061665,https://www.google.com/search?q=196071061665+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Rain+Cloud%2FWhite%2FCastlerock%2C+9&tbm=shop,Y,https://www.amazon.com/dp/B096NKFJ9Y?psc=1,"https://www.google.com/shopping/product/10721218134278800358/offers?q=196071061665&prds=cid:10721218134278800358,cond:1",eBay,150.0,255.0,280.5,255.0,Y,V,1.0,,,yes,,,,,0.0,,$191.74,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 10",1978.0,2829.0,154.99,,154.99,207.21,,120.34$,A1B43WMIJ58I3U,2.0,B096NB9YMT,195907624135,195907624135,B096NKPSY5,New Balance,yes,GB195907624135,https://www.google.com/search?q=195907624135+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B096NB9YMT?psc=1,"https://www.google.com/shopping/product/16097145288798516261/offers?q=0195907624135&prds=cid:16097145288798516261,cond:1",Boutique Endurance,150.0,255.0,280.5,255.0,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 10 X-Wide",2417.0,2510.0,,,,283.98,,,-,2.0,B096N8PHHG,195907624463,195907624463,B096NKPSY5,New Balance,,GB195907624463,https://www.google.com/search?q=195907624463+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+10+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N8PHHG?psc=1,"https://www.google.com/shopping/product/3169610152312904611/offers?q=0195907624463&prds=cid:3169610152312904611,cond:1",Van Dyke and Bacon,159.99,271.983,299.1813,283.98,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 10.5 Narrow",2130.0,2759.0,,,,205.46,,,-,,B096N6VB3Q,195907623985,195907623985,B096NKPSY5,New Balance,,GB195907623985,https://www.google.com/search?q=195907623985+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+10.5+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B096N6VB3Q?psc=1,"https://www.google.com/shopping/product/8674364729509821636/offers?q=0195907623985&prds=cid:8674364729509821636,cond:1",Pacers Running,159.99,271.983,299.1813,271.983,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 10.5 Wide",2454.0,2495.0,,,,295.68,,,-,0.0,B096N6S8BJ,195907624319,195907624319,B096NKPSY5,New Balance,,GB195907624319,https://www.google.com/search?q=195907624319+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+10.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N6S8BJ?psc=1,"https://www.google.com/shopping/product/16493948562045834781/offers?q=0195907624319&prds=cid:16493948562045834781,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 10.5 X-Wide",1964.0,2822.0,,,216.16,283.98,,220.82$,-,1.0,B096N749L1,195907624470,195907624470,B096NKPSY5,New Balance,yes,GB195907624470,https://www.google.com/search?q=195907624470+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+10.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N749L1?psc=1,"https://www.google.com/shopping/product/11908155882947560948/offers?q=0195907624470&prds=cid:11908155882947560948,cond:1",Orleans Shoe Co.,124.95,212.415,233.6565,216.16,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 11 Wide",1953.0,2801.0,,,209.95,214.43,,200.29$,ANZYNJW9IIF9C,1.0,B096N98GR6,195907624326,195907624326,B096NKPSY5,New Balance,yes,GB195907624326,https://www.google.com/search?q=195907624326+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+11+Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N98GR6?psc=1,"https://www.google.com/shopping/product/12489474659207622364/offers?q=0195907624326&prds=cid:12489474659207622364,cond:1",Karavel Shoes,124.95,212.415,233.6565,214.43,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 11 X-Wide",2424.0,2498.0,,,218.16,275.63,,,ANZYNJW9IIF9C,2.0,B096N9TS46,195907624487,195907624487,B096NKPSY5,New Balance,,GB195907624487,https://www.google.com/search?q=195907624487+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+11+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N9TS46?psc=1,"https://www.google.com/shopping/product/2728905164594514128/offers?q=0195907624487&prds=cid:2728905164594514128,cond:1",Orleans Shoe Co.,124.95,212.415,233.6565,218.16,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 12 Wide",2149.0,2759.0,,,237.98,237.98,,,ANZYNJW9IIF9C,1.0,B096N73YC1,195907624340,195907624340,B096NKPSY5,New Balance,,GB195907624340,https://www.google.com/search?q=195907624340+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+12+Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N73YC1?psc=1,"https://www.google.com/shopping/product/16635090487793279836/offers?q=195907624340&prds=cid:16635090487793279836,cond:1",Shoetopia Footwear,139.99,237.983,261.7813,237.983,Y,V,1.0,,,no,,,,,0.0,,$184.40,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 12 X-Wide",2390.0,2490.0,,,240.28,250.65,,,ANZYNJW9IIF9C,1.0,B096N7CB1L,195907624500,195907624500,B096NKPSY5,New Balance,,GB195907624500,https://www.google.com/search?q=195907624500+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+12+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N7CB1L?psc=1,"https://www.google.com/shopping/product/5580821344944984227/offers?q=0195907624500&prds=cid:5580821344944984227,cond:1",APerfectDealer,139.95,237.915,261.7065,240.28,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 13 Wide",2424.0,2510.0,,,220.09,221.09,,,-,,B096N7JNJL,195907624364,195907624364,B096NKPSY5,New Balance,,GB195907624364,https://www.google.com/search?q=195907624364+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+13+Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N7JNJL?psc=1,"https://www.google.com/shopping/product/5489683896090387521/offers?q=0195907624364&prds=cid:5489683896090387521,cond:1",Stan's Fit For Your Feet,124.9,212.33,233.563,220.09,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 14 Wide",2511.0,2423.0,,,215.46,227.86,,,-,1.0,B096N7RWTM,195907624371,195907624371,B096NKPSY5,New Balance,,GB195907624371,https://www.google.com/search?q=195907624371+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+14+Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N7RWTM?psc=1,"https://www.google.com/shopping/product/18031667708513852754/offers?q=0195907624371&prds=cid:18031667708513852754,cond:1",XL Feet,123.79,210.443,231.4873,215.46,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 7.5 Narrow",2158.0,2755.0,109.93,,109.93,186.78,,,-,0.0,B096N6V7JH,195907623923,195907623923,B096NKPSY5,New Balance,,GB195907623923,https://www.google.com/search?q=195907623923+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+7.5+Narrow&tbm=shop,Y,https://www.amazon.com/dp/B096N6V7JH?psc=1,"https://www.google.com/shopping/product/11909936623368170531/offers?q=0195907623923&prds=cid:11909936623368170531,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 8 X-Wide",1966.0,2831.0,159.95,,159.95,219.46,,,-,,B096N7LYSF,195907624425,195907624425,B096NKPSY5,New Balance,yes,GB195907624425,https://www.google.com/search?q=195907624425+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+8+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N7LYSF?psc=1,"https://www.google.com/shopping/product/3455980641972552679/offers?q=0195907624425&prds=cid:3455980641972552679,cond:1",XL Feet,123.79,210.443,231.4873,218.46,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 8.5 Wide",2389.0,2517.0,,,215.95,243.28,,,-,2.0,B096N8V75V,195907624272,195907624272,B096NKPSY5,New Balance,,GB195907624272,https://www.google.com/search?q=195907624272+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+8.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N8V75V?psc=1,"https://www.google.com/shopping/product/8874833847305880780/offers?q=0195907624272&prds=cid:8874833847305880780,cond:1",Chiappetta Shoes,125.37,213.129,234.4419,215.95,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Steel/Serene Blue/Lead, 8.5 X-Wide",2453.0,2514.0,,,,212.42,,,-,,B096N89Z4R,195907624432,195907624432,B096NKPSY5,New Balance,,GB195907624432,https://www.google.com/search?q=195907624432+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Steel%2FSerene+Blue%2FLead%2C+8.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B096N89Z4R?psc=1,"https://www.google.com/shopping/product/8144892346109025439/offers?q=0195907624432&prds=cid:8144892346109025439,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Timberwolf/Turtledove/Mindful Grey, 10",2520.0,2544.0,,1.0,186.98,214.56,,,-,0.0,B09YBHBCJ1,196432358335,196432358335,B096NKPSY5,New Balance,,GB196432358335,https://www.google.com/search?q=196432358335+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Timberwolf%2FTurtledove%2FMindful+Grey%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B09YBHBCJ1?psc=1,"https://www.google.com/shopping/product/6550124572987381716/offers?q=196432358335&prds=cid:6550124572987381716,cond:1",Champs Sports,99.99,169.983,186.9813,186.9813,Y,V,1.0,,,yes,,,,,0.0,,$214.56,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Timberwolf/Turtledove/Mindful Grey, 11.5",2180.0,2747.0,,,183.98,211.99,,,-,0.0,B09YC16CGW,196432358366,196432358366,B096NKPSY5,New Balance,,GB196432358366,https://www.google.com/search?q=196432358366+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Timberwolf%2FTurtledove%2FMindful+Grey%2C+11.5&tbm=shop,Y,https://www.amazon.com/dp/B09YC16CGW?psc=1,"https://www.google.com/shopping/product/1032364670808504009/offers?q=0196432358366&prds=cid:1032364670808504009,cond:1",Champs Sports,99.99,169.983,186.9813,183.98,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, Timberwolf/Turtledove/Mindful Grey, 14 Wide",1961.0,2822.0,,,,205.68,,,-,,B09YB52FK4,196432358571,196432358571,B096NKPSY5,New Balance,yes,GB196432358571,https://www.google.com/search?q=196432358571+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+Timberwolf%2FTurtledove%2FMindful+Grey%2C+14+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09YB52FK4?psc=1,"https://www.google.com/shopping/product/16091117101375778330/offers?q=0196432358571&prds=cid:16091117101375778330,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, True Camo/Dark Camo, 11",2441.0,2507.0,,,,223.99,,,-,2.0,B09K4VNCRN,196307485043,196307485043,B096NKPSY5,New Balance,,GB196307485043,https://www.google.com/search?q=196307485043+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+True+Camo%2FDark+Camo%2C+11&tbm=shop,Y,https://www.amazon.com/dp/B09K4VNCRN?psc=1,"https://www.google.com/shopping/product/4908227536804119705/offers?q=196307485043&prds=cid:4908227536804119705,cond:1",,,,,,N,V,0.0,,,no,,,,,0.0,,$163.53,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, True Camo/Dark Camo, 11.5",1974.0,2821.0,,1.0,157.93,223.99,,164.12$,A31AXZ2ONSA7MG,6.0,B09K4TCSJH,196307485050,196307485050,B096NKPSY5,New Balance,no,GB196307485050,https://www.google.com/search?q=196307485050+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+True+Camo%2FDark+Camo%2C+11.5&tbm=shop,Y,https://www.amazon.com/dp/B09K4TCSJH?psc=1,"https://www.google.com/shopping/product/16138860681708535911/offers?q=0196307485050&prds=cid:16138860681708535911,cond:1",DICK'S Sporting Goods,124.99,212.483,233.7313,223.99,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, True Camo/Dark Camo, 12.5",2489.0,2413.0,,,167.8,281.5,,,AF4GO035LHAA2,2.0,B09K4T9SVF,196307485074,196307485074,B096NKPSY5,New Balance,,GB196307485074,https://www.google.com/search?q=196307485074+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+True+Camo%2FDark+Camo%2C+12.5&tbm=shop,Y,https://www.amazon.com/dp/B09K4T9SVF?psc=1,"https://www.google.com/shopping/product/15550041520528728274/offers?q=196307485074&prds=cid:15550041520528728274,cond:1",DICK'S Sporting Goods,124.99,212.483,233.7313,233.7313,Y,V,1.0,,,no,,,,,0.0,,$196.57,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, White Multi/Black, 8",2164.0,2735.0,105.25,,105.25,159.99,,,-,1.0,B096NL5J39,196071063591,196071063591,B096NKPSY5,New Balance,,GB196071063591,https://www.google.com/search?q=196071063591+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+White+Multi%2FBlack%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B096NL5J39?psc=1,"https://www.google.com/shopping/product/7721058583071543354/offers?q=0196071063591&prds=cid:7721058583071543354,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, White/Black, 10",2509.0,2410.0,,,,198.65,,,-,,B09K4T222R,196307487979,196307487979,B096NKPSY5,New Balance,,GB196307487979,https://www.google.com/search?q=196307487979+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+White%2FBlack%2C+10&tbm=shop,Y,https://www.amazon.com/dp/B09K4T222R?psc=1,"https://www.google.com/shopping/product/6068830677791305476/offers?q=0196307487979&prds=cid:6068830677791305476,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V12 Running Shoe, White/Black, 9.5",2148.0,2752.0,,,,159.99,,,-,,B09K4VDFG2,196307487962,196307487962,B096NKPSY5,New Balance,,GB196307487962,https://www.google.com/search?q=196307487962+New+Balance+Men%27s+Fresh+Foam+X+1080+V12+Running+Shoe%2C+White%2FBlack%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B09K4VDFG2?psc=1,"https://www.google.com/shopping/product/5267943734291421431/offers?q=0196307487962&prds=cid:5267943734291421431,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V13 Running Shoe, Black/Blacktop, 10 X-Wide",7621.0,26404.0,164.95,,164.95,284.83,,,ANZYNJW9IIF9C,2.0,B0BJ7N5JYD,196941075129,196941075129,B0CP2HJMSZ,New Balance,,GB196941075129,https://www.google.com/search?q=196941075129+New+Balance+Men%27s+Fresh+Foam+X+1080+V13+Running+Shoe%2C+Black%2FBlacktop%2C+10+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7N5JYD?psc=1,"https://www.google.com/shopping/product/6631340714435994565/offers?q=0196941075129&prds=cid:6631340714435994565,cond:1",Tip Top Shoes,164.95,280.415,308.4565,281.83,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V13 Running Shoe, Black/Blacktop, 10.5 X-Wide",7724.0,25944.0,164.95,,164.95,284.83,,,A1B43WMIJ58I3U,1.0,B0BJ7KDQTJ,196941075136,196941075136,B0CP2HJMSZ,New Balance,,GB196941075136,https://www.google.com/search?q=196941075136+New+Balance+Men%27s+Fresh+Foam+X+1080+V13+Running+Shoe%2C+Black%2FBlacktop%2C+10.5+X-Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7KDQTJ?psc=1,"https://www.google.com/shopping/product/1230960160448365336/offers?q=0196941075136&prds=cid:1230960160448365336,cond:1",Zappos.com,164.95,280.415,308.4565,284.83,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V13 Running Shoe, Black/Blacktop, 11 Wide",10868.0,30895.0,164.95,,164.95,291.32,,271.30$,A2I0YKRFYX9813,1.0,B0BJ7LTKJ5,196941074986,196941074986,B0CP2HJMSZ,New Balance,yes,GB196941074986,https://www.google.com/search?q=196941074986+New+Balance+Men%27s+Fresh+Foam+X+1080+V13+Running+Shoe%2C+Black%2FBlacktop%2C+11+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7LTKJ5?psc=1,"https://www.google.com/shopping/product/3165931464245949505/offers?q=0196941074986&prds=cid:3165931464245949505,cond:1",Running Warehouse US,164.95,280.415,308.4565,291.32,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V13 Running Shoe, Black/Blacktop, 9.5 Wide",10874.0,30838.0,164.95,,164.95,292.32,,253.26$,A2I0YKRFYX9813,1.0,B0BJ7KPJMQ,196941074955,196941074955,B0CP2HJMSZ,New Balance,yes,GB196941074955,https://www.google.com/search?q=196941074955+New+Balance+Men%27s+Fresh+Foam+X+1080+V13+Running+Shoe%2C+Black%2FBlacktop%2C+9.5+Wide&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7KPJMQ?psc=1,"https://www.google.com/shopping/product/14746545961304286382/offers?q=0196941074955&prds=cid:14746545961304286382,cond:1",Running Warehouse US,164.95,280.415,308.4565,292.32,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 1080 V13 Running Shoe, Starlight/Marine Blue, 9.5",11859.0,31289.0,164.95,,164.95,283.8,,283.42$,ANZYNJW9IIF9C,1.0,B0BJ7LNJNH,196941070889,196941070889,B0CP2HJMSZ,New Balance,yes,GB196941070889,https://www.google.com/search?q=196941070889+New+Balance+Men%27s+Fresh+Foam+X+1080+V13+Running+Shoe%2C+Starlight%2FMarine+Blue%2C+9.5&tbm=shop,Y,https://www.amazon.com/dp/B0BJ7LNJNH?psc=1,"https://www.google.com/shopping/product/16983600331881696524/offers?q=0196941070889&prds=cid:16983600331881696524,cond:1",Karavel Shoes,164.99,280.483,308.5313,283.8,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, Black/Black, 16",8217.0,19254.0,38.1,,38.1,167.66,,,ANZYNJW9IIF9C,0.0,B09YG52XSM,196432979288,196432979288,B0CSK8299J,New Balance,,GB196432979288,https://www.google.com/search?q=196432979288+New+Balance+Men%27s+Fresh+Foam+X+3000+V6+Metal+Baseball+Shoe%2C+Black%2FBlack%2C+16&tbm=shop,Y,https://www.amazon.com/dp/B09YG52XSM?psc=1,"https://www.google.com/shopping/product/4910159170699260472/offers?q=0196432979288&prds=cid:4910159170699260472,cond:1",Lyst,87.99,149.583,164.5413,164.5413,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, Pearl/White, 14",12088.0,22175.0,,,,109.99,,,-,1.0,B09YG8TB64,196432979608,196432979608,B0CSK8299J,New Balance,,GB196432979608,https://www.google.com/search?q=196432979608+New+Balance+Men%27s+Fresh+Foam+X+3000+V6+Metal+Baseball+Shoe%2C+Pearl%2FWhite%2C+14&tbm=shop,Y,https://www.amazon.com/dp/B09YG8TB64?psc=1,"https://www.google.com/shopping/product/12676452923165439441/offers?q=0196432979608&prds=cid:12676452923165439441,cond:1",DICK'S Sporting Goods,109.99,186.983,205.6813,186.983,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, Synthetic Black/White, 12 Wide",8329.0,19027.0,,,,119.95,,,-,,B09YBLR5SN,196307528184,196307528184,B0CSK8299J,New Balance,,GB196307528184,https://www.google.com/search?q=196307528184+New+Balance+Men%27s+Fresh+Foam+X+3000+V6+Metal+Baseball+Shoe%2C+Synthetic+Black%2FWhite%2C+12+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09YBLR5SN?psc=1,"https://www.google.com/shopping/product/11955484764307881459/offers?q=0196307528184&prds=cid:11955484764307881459,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, Synthetic Black/White, 12.5",8415.0,18933.0,109.99,,109.99,210.64,,,-,1.0,B09YB4ZBVW,196307528009,196307528009,B0CSK8299J,New Balance,,GB196307528009,https://www.google.com/search?q=196307528009+New+Balance+Men%27s+Fresh+Foam+X+3000+V6+Metal+Baseball+Shoe%2C+Synthetic+Black%2FWhite%2C+12.5&tbm=shop,Y,https://www.amazon.com/dp/B09YB4ZBVW?psc=1,"https://www.google.com/shopping/product/12193934105528119497/offers?q=0196307528009&prds=cid:12193934105528119497,cond:1",BaseballMonkey.com,94.99,161.483,177.6313,177.6313,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, Synthetic Black/White, 15 Wide",8520.0,19274.0,,,,109.99,,,-,0.0,B09YBS8KDS,196307734745,196307734745,B0CSK8299J,New Balance,,GB196307734745,https://www.google.com/search?q=196307734745+New+Balance+Men%27s+Fresh+Foam+X+3000+V6+Metal+Baseball+Shoe%2C+Synthetic+Black%2FWhite%2C+15+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09YBS8KDS?psc=1,"https://www.google.com/shopping/product/9276947896688607134/offers?q=0196307734745&prds=cid:9276947896688607134,cond:1",League Outfitters,119.95,203.915,224.3065,203.915,Y,V,1.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, Synthetic Black/White, 17 Wide",8311620.0,2829145.0,79.57,,79.57,162.87,,,AYN5A0CZC142X,0.0,B09YBH95N8,196307734769,196307734769,B0CSK8299J,New Balance,,GB196307734769,https://www.google.com/search?q=196307734769+New+Balance+Men%27s+Fresh+Foam+X+3000+V6+Metal+Baseball+Shoe%2C+Synthetic+Black%2FWhite%2C+17+Wide&tbm=shop,Y,https://www.amazon.com/dp/B09YBH95N8?psc=1,"https://www.google.com/shopping/product/6959883305582927210/offers?q=0196307734769&prds=cid:6959883305582927210,cond:1",,,,,,N,V,0.0,,,,,,,,,,,
"New Balance Men's Fresh Foam X 3000 V6 Metal Baseball Shoe, Synthetic Black/White, 8",12130.0,22243.0,64.98,,64.98,205.2,,,-,2.0,B09YBMW1QV,196307527910,196307527910,B0CSK8299J,New Balance,,GB196307527910,https://www.google.com/search?q=196307527910+New+Balance+Men%27s+Fresh+Foam+X+3000+V6+Metal+Baseball+Shoe%2C+Synthetic+Black%2FWhite%2C+8&tbm=shop,Y,https://www.amazon.com/dp/B09YBMW1QV?psc=1,"https://www.google.com/shopping/product/2501751116623600287/offers?q=0196307527910&prds=cid:2501751116623600287,cond:1",Baseball Savings.com,72.98,124.066,136.4726,136.4726,Y,V,1.0,,,,,,,,,,,
